Dia,ID,Fila,Columna,Susceptibles,Expuestos,Infectados,Recuperados,Fallecidos,Vacunados
76,4,2,5,5,8,7,0,0,0
76,3,3,0,6,11,6,1,0,1
76,3,3,1,5,4,6,0,0,0
76,4,3,2,15,13,7,2,0,3
76,4,3,3,53450,72252,10,43199,8030,335412
76,4,3,4,6,13,7,3,0,1
76,4,3,5,5,9,6,0,0,0
76,3,4,0,5,4,6,0,0,0
76,3,4,1,171,208,6,116,14,985
76,3,4,2,6,17,6,5,0,1
76,4,4,3,5,9,6,0,0,0
76,4,4,4,5,4,6,0,0,0
76,0,4,5,0,0,0,0,0,0
76,3,5,0,5,13,6,1,0,0
76,3,5,1,15,6,6,0,0,3
76,3,5,2,5,0,5,0,0,0
76,2,5,3,42638,58977,10,35141,6515,289163
76,0,5,4,0,0,0,0,0,0
76,0,5,5,0,0,0,0,0,0
77,1,0,0,30796,42892,9,25437,4695,206296
77,1,0,1,5,0,5,0,0,0
77,1,0,2,6,14,6,3,0,1
77,0,0,3,0,0,0,0,0,0
77,2,0,4,5,9,6,0,0,0
77,2,0,5,5,9,6,0,0,0
77,1,1,0,15,16,6,0,0,3
77,1,1,1,5,0,5,0,0,0
77,1,1,2,6,18,6,4,0,1
77,0,1,3,0,0,0,0,0,0
77,2,1,4,5,4,6,0,0,0
77,2,1,5,6,12,6,0,0,1
77,3,2,0,10,14,7,2,0,2
77,1,2,1,5,9,6,0,0,0
77,0,2,2,0,0,0,0,0,0
77,4,2,3,6,13,6,4,0,1
77,4,2,4,5,0,5,0,0,0
77,4,2,5,5,8,7,0,0,0
77,3,3,0,6,11,6,1,0,1
77,3,3,1,5,4,6,0,0,0
77,4,3,2,15,13,7,2,0,3
77,4,3,3,51856,72252,10,43199,8030,337006
77,4,3,4,6,14,6,3,0,1
77,4,3,5,5,9,6,0,0,0
77,3,4,0,5,4,6,0,0,0
77,3,4,1,166,208,6,116,14,990
77,3,4,2,6,17,6,5,0,1
77,4,4,3,5,9,6,0,0,0
77,4,4,4,5,4,6,0,0,0
77,0,4,5,0,0,0,0,0,0
77,3,5,0,5,13,6,1,0,0
77,3,5,1,15,6,6,0,0,3
77,3,5,2,5,0,5,0,0,0
77,2,5,3,41942,58977,10,35141,6515,289859
77,0,5,4,0,0,0,0,0,0
77,0,5,5,0,0,0,0,0,0
78,1,0,0,30379,42892,9,25437,4695,206713
78,1,0,1,5,0,5,0,0,0
78,1,0,2,6,14,6,3,0,1
78,0,0,3,0,0,0,0,0,0
78,2,0,4,5,9,6,0,0,0
78,2,0,5,5,9,6,0,0,0
78,1,1,0,15,16,6,0,0,3
78,1,1,1,5,0,5,0,0,0
78,1,1,2,6,18,6,4,0,1
78,0,1,3,0,0,0,0,0,0
78,2,1,4,5,4,6,0,0,0
78,2,1,5,6,12,6,0,0,1
78,3,2,0,10,14,7,2,0,2
78,1,2,1,5,9,6,0,0,0
78,0,2,2,0,0,0,0,0,0
78,4,2,3,6,13,6,4,0,1
78,4,2,4,5,0,5,0,0,0
78,4,2,5,5,8,7,0,0,0
78,3,3,0,6,11,6,1,0,1
78,3,3,1,5,4,6,0,0,0
78,4,3,2,15,13,7,2,0,3
78,4,3,3,50721,72252,10,43199,8030,338141
78,4,3,4,6,14,6,3,0,1
78,4,3,5,5,9,6,0,0,0
78,3,4,0,5,4,6,0,0,0
78,3,4,1,166,208,6,116,14,990
78,3,4,2,6,17,6,5,0,1
78,4,4,3,5,9,6,0,0,0
78,4,4,4,5,4,6,0,0,0
78,0,4,5,0,0,0,0,0,0
78,3,5,0,5,13,6,1,0,0
78,3,5,1,15,6,6,0,0,3
78,3,5,2,5,0,5,0,0,0
78,2,5,3,41320,58977,10,35141,6515,290481
78,0,5,4,0,0,0,0,0,0
78,0,5,5,0,0,0,0,0,0
79,1,0,0,29726,42892,9,25437,4695,207366
79,1,0,1,5,0,5,0,0,0
79,1,0,2,6,14,6,3,0,1
79,0,0,3,0,0,0,0,0,0
79,2,0,4,5,9,6,0,0,0
79,2,0,5,5,9,6,0,0,0
79,1,1,0,15,16,6,0,0,3
79,1,1,1,5,0,5,0,0,0
79,1,1,2,6,18,6,4,0,1
79,0,1,3,0,0,0,0,0,0
79,2,1,4,5,4,6,0,0,0
79,2,1,5,6,12,6,0,0,1
79,3,2,0,10,14,7,2,0,2
79,1,2,1,5,9,6,0,0,0
79,0,2,2,0,0,0,0,0,0
79,4,2,3,6,13,6,4,0,1
79,4,2,4,5,0,5,0,0,0
79,4,2,5,5,8,7,0,0,0
79,3,3,0,6,11,6,1,0,1
79,3,3,1,5,4,6,0,0,0
79,4,3,2,15,13,7,2,0,3
79,4,3,3,50139,72252,10,43199,8030,338723
79,4,3,4,6,14,6,3,0,1
79,4,3,5,5,9,6,0,0,0
79,3,4,0,5,4,6,0,0,0
79,3,4,1,160,208,6,116,14,996
79,3,4,2,6,17,6,5,0,1
79,4,4,3,5,9,6,0,0,0
79,4,4,4,5,4,6,0,0,0
79,0,4,5,0,0,0,0,0,0
79,3,5,0,5,13,6,1,0,0
79,3,5,1,15,6,6,0,0,3
79,3,5,2,5,0,5,0,0,0
79,2,5,3,40942,58977,10,35141,6515,290859
79,0,5,4,0,0,0,0,0,0
79,0,5,5,0,0,0,0,0,0
80,1,0,0,29339,42892,9,25437,4695,207753
80,1,0,1,5,0,5,0,0,0
80,1,0,2,6,14,6,3,0,1
80,0,0,3,0,0,0,0,0,0
80,2,0,4,5,9,6,0,0,0
80,2,0,5,5,9,6,0,0,0
80,1,1,0,15,16,6,0,0,3
80,1,1,1,5,0,5,0,0,0
80,1,1,2,6,18,6,4,0,1
80,0,1,3,0,0,0,0,0,0
80,2,1,4,5,4,6,0,0,0
80,2,1,5,6,12,6,0,0,1
80,3,2,0,10,14,7,2,0,2
80,1,2,1,5,9,6,0,0,0
80,0,2,2,0,0,0,0,0,0
80,4,2,3,6,13,6,4,0,1
80,4,2,4,5,0,5,0,0,0
80,4,2,5,5,8,7,0,0,0
80,3,3,0,6,11,6,1,0,1
80,3,3,1,5,4,6,0,0,0
80,4,3,2,15,13,7,2,0,3
80,4,3,3,49519,72252,10,43199,8030,339343
80,4,3,4,6,14,6,3,0,1
80,4,3,5,5,9,6,0,0,0
80,3,4,0,5,4,6,0,0,0
80,3,4,1,153,208,6,116,14,1003
80,3,4,2,6,17,6,5,0,1
80,4,4,3,5,9,6,0,0,0
80,4,4,4,5,4,6,0,0,0
80,0,4,5,0,0,0,0,0,0
80,3,5,0,5,13,6,1,0,0
80,3,5,1,15,6,6,0,0,3
80,3,5,2,5,0,5,0,0,0
80,2,5,3,40084,58977,10,35141,6515,291717
80,0,5,4,0,0,0,0,0,0
80,0,5,5,0,0,0,0,0,0
81,1,0,0,27989,42893,8,25437,4695,209103
81,1,0,1,5,0,5,0,0,0
81,1,0,2,6,14,6,3,0,1
81,0,0,3,0,0,0,0,0,0
81,2,0,4,5,9,6,0,0,0
81,2,0,5,5,9,6,0,0,0
81,1,1,0,15,16,6,0,0,3
81,1,1,1,5,0,5,0,0,0
81,1,1,2,6,18,6,4,0,1
81,0,1,3,0,0,0,0,0,0
81,2,1,4,5,4,6,0,0,0
81,2,1,5,6,12,6,0,0,1
81,3,2,0,10,14,7,2,0,2
81,1,2,1,5,9,6,0,0,0
81,0,2,2,0,0,0,0,0,0
81,4,2,3,6,13,6,4,0,1
81,4,2,4,5,0,5,0,0,0
81,4,2,5,5,8,7,0,0,0
81,3,3,0,6,11,6,1,0,1
81,3,3,1,5,4,6,0,0,0
81,4,3,2,15,13,7,2,0,3
81,4,3,3,47121,72253,9,43199,8030,341741
81,4,3,4,6,14,6,3,0,1
81,4,3,5,5,9,6,0,0,0
81,3,4,0,5,4,6,0,0,0
81,3,4,1,153,208,6,116,14,1003
81,3,4,2,6,17,6,5,0,1
81,4,4,3,5,9,6,0,0,0
81,4,4,4,5,4,6,0,0,0
81,0,4,5,0,0,0,0,0,0
81,3,5,0,5,13,6,1,0,0
81,3,5,1,15,6,6,0,0,3
81,3,5,2,5,0,5,0,0,0
81,2,5,3,39669,58977,10,35141,6515,292132
81,0,5,4,0,0,0,0,0,0
81,0,5,5,0,0,0,0,0,0
82,1,0,0,27678,42893,8,25437,4695,209414
82,1,0,1,5,0,5,0,0,0
82,1,0,2,6,14,6,3,0,1
82,0,0,3,0,0,0,0,0,0
82,2,0,4,5,9,6,0,0,0
82,2,0,5,5,9,6,0,0,0
82,1,1,0,15,16,6,0,0,3
82,1,1,1,5,0,5,0,0,0
82,1,1,2,6,18,6,4,0,1
82,0,1,3,0,0,0,0,0,0
82,2,1,4,5,4,6,0,0,0
82,2,1,5,6,12,6,0,0,1
82,3,2,0,10,14,7,2,0,2
82,1,2,1,5,9,6,0,0,0
82,0,2,2,0,0,0,0,0,0
82,4,2,3,6,13,6,4,0,1
82,4,2,4,5,0,5,0,0,0
82,4,2,5,5,8,7,0,0,0
82,3,3,0,6,11,6,1,0,1
82,3,3,1,5,4,6,0,0,0
82,4,3,2,15,13,7,2,0,3
82,4,3,3,45638,72253,9,43199,8030,343224
82,4,3,4,6,14,6,3,0,1
82,4,3,5,5,9,6,0,0,0
82,3,4,0,5,4,6,0,0,0
82,3,4,1,147,208,6,116,14,1009
82,3,4,2,6,17,6,5,0,1
82,4,4,3,5,9,6,0,0,0
82,4,4,4,5,4,6,0,0,0
82,0,4,5,0,0,0,0,0,0
82,3,5,0,5,13,6,1,0,0
82,3,5,1,15,6,6,0,0,3
82,3,5,2,5,0,5,0,0,0
82,2,5,3,39140,58977,10,35141,6515,292661
82,0,5,4,0,0,0,0,0,0
82,0,5,5,0,0,0,0,0,0
83,1,0,0,27667,42893,8,25437,4695,209425
83,1,0,1,5,0,5,0,0,0
83,1,0,2,6,14,6,3,0,1
83,0,0,3,0,0,0,0,0,0
83,2,0,4,5,9,6,0,0,0
83,2,0,5,5,9,6,0,0,0
83,1,1,0,15,16,6,0,0,3
83,1,1,1,5,0,5,0,0,0
83,1,1,2,6,18,6,4,0,1
83,0,1,3,0,0,0,0,0,0
83,2,1,4,5,4,6,0,0,0
83,2,1,5,6,12,6,0,0,1
83,3,2,0,10,14,7,2,0,2
83,1,2,1,5,9,6,0,0,0
83,0,2,2,0,0,0,0,0,0
83,4,2,3,6,13,6,4,0,1
83,4,2,4,5,0,5,0,0,0
83,4,2,5,5,8,7,0,0,0
83,3,3,0,6,11,6,1,0,1
83,3,3,1,5,4,6,0,0,0
83,4,3,2,15,13,7,2,0,3
83,4,3,3,43769,72254,8,43199,8030,345093
83,4,3,4,6,14,6,3,0,1
83,4,3,5,5,9,6,0,0,0
83,3,4,0,5,4,6,0,0,0
83,3,4,1,145,208,6,116,14,1011
83,3,4,2,6,17,6,5,0,1
83,4,4,3,5,9,6,0,0,0
83,4,4,4,5,4,6,0,0,0
83,0,4,5,0,0,0,0,0,0
83,3,5,0,5,13,6,1,0,0
83,3,5,1,15,6,6,0,0,3
83,3,5,2,5,0,5,0,0,0
83,2,5,3,39060,58977,10,35141,6515,292741
83,0,5,4,0,0,0,0,0,0
83,0,5,5,0,0,0,0,0,0
84,1,0,0,26809,42893,8,25437,4695,210283
84,1,0,1,5,0,5,0,0,0
84,1,0,2,6,14,6,3,0,1
84,0,0,3,0,0,0,0,0,0
84,2,0,4,5,9,6,0,0,0
84,2,0,5,5,9,6,0,0,0
84,1,1,0,15,16,6,0,0,3
84,1,1,1,5,0,5,0,0,0
84,1,1,2,6,18,6,4,0,1
84,0,1,3,0,0,0,0,0,0
84,2,1,4,5,4,6,0,0,0
84,2,1,5,6,12,6,0,0,1
84,3,2,0,10,14,7,2,0,2
84,1,2,1,5,9,6,0,0,0
84,0,2,2,0,0,0,0,0,0
84,4,2,3,6,13,6,4,0,1
84,4,2,4,5,0,5,0,0,0
84,4,2,5,5,8,7,0,0,0
84,3,3,0,6,11,6,1,0,1
84,3,3,1,5,4,6,0,0,0
84,4,3,2,15,13,7,2,0,3
84,4,3,3,41730,72255,7,43199,8030,347132
84,4,3,4,6,14,6,3,0,1
84,4,3,5,5,9,6,0,0,0
84,3,4,0,5,4,6,0,0,0
84,3,4,1,145,208,6,116,14,1011
84,3,4,2,6,17,6,5,0,1
84,4,4,3,5,9,6,0,0,0
84,4,4,4,5,4,6,0,0,0
84,0,4,5,0,0,0,0,0,0
84,3,5,0,5,13,6,1,0,0
84,3,5,1,15,6,6,0,0,3
84,3,5,2,5,0,5,0,0,0
84,2,5,3,37846,58977,10,35141,6515,293955
84,0,5,4,0,0,0,0,0,0
84,0,5,5,0,0,0,0,0,0
85,1,0,0,25789,42893,8,25437,4695,211303
85,1,0,1,5,0,5,0,0,0
85,1,0,2,6,14,6,3,0,1
85,0,0,3,0,0,0,0,0,0
85,2,0,4,5,9,6,0,0,0
85,2,0,5,5,9,6,0,0,0
85,1,1,0,15,16,6,0,0,3
85,1,1,1,5,0,5,0,0,0
85,1,1,2,6,18,6,4,0,1
85,0,1,3,0,0,0,0,0,0
85,2,1,4,5,4,6,0,0,0
85,2,1,5,6,12,6,0,0,1
85,3,2,0,10,14,7,2,0,2
85,1,2,1,5,9,6,0,0,0
85,0,2,2,0,0,0,0,0,0
85,4,2,3,6,13,6,4,0,1
85,4,2,4,5,0,5,0,0,0
85,4,2,5,5,8,7,0,0,0
85,3,3,0,6,11,6,1,0,1
85,3,3,1,5,4,6,0,0,0
85,4,3,2,15,13,7,2,0,3
85,4,3,3,40564,72255,7,43199,8030,348298
85,4,3,4,6,14,6,3,0,1
85,4,3,5,5,9,6,0,0,0
85,3,4,0,5,4,6,0,0,0
85,3,4,1,142,208,6,116,14,1014
85,3,4,2,6,17,6,5,0,1
85,4,4,3,5,9,6,0,0,0
85,4,4,4,5,4,6,0,0,0
85,0,4,5,0,0,0,0,0,0
85,3,5,0,5,13,6,1,0,0
85,3,5,1,15,6,6,0,0,3
85,3,5,2,5,0,5,0,0,0
85,2,5,3,36802,58977,10,35141,6515,294999
85,0,5,4,0,0,0,0,0,0
85,0,5,5,0,0,0,0,0,0
86,1,0,0,25658,42893,8,25437,4695,211434
86,1,0,1,5,0,5,0,0,0
86,1,0,2,6,14,6,3,0,1
86,0,0,3,0,0,0,0,0,0
86,2,0,4,5,9,6,0,0,0
86,2,0,5,5,9,6,0,0,0
86,1,1,0,15,16,6,0,0,3
86,1,1,1,5,0,5,0,0,0
86,1,1,2,6,18,6,4,0,1
86,0,1,3,0,0,0,0,0,0
86,2,1,4,5,4,6,0,0,0
86,2,1,5,6,12,6,0,0,1
86,3,2,0,10,14,7,2,0,2
86,1,2,1,5,9,6,0,0,0
86,0,2,2,0,0,0,0,0,0
86,4,2,3,6,13,6,4,0,1
86,4,2,4,5,0,5,0,0,0
86,4,2,5,5,8,7,0,0,0
86,3,3,0,6,11,6,1,0,1
86,3,3,1,5,4,6,0,0,0
86,4,3,2,15,13,7,2,0,3
86,4,3,3,38920,72255,7,43199,8030,349942
86,4,3,4,6,14,6,3,0,1
86,4,3,5,5,9,6,0,0,0
86,3,4,0,5,4,6,0,0,0
86,3,4,1,136,208,6,116,14,1020
86,3,4,2,6,17,6,5,0,1
86,4,4,3,5,9,6,0,0,0
86,4,4,4,5,4,6,0,0,0
86,0,4,5,0,0,0,0,0,0
86,3,5,0,5,13,6,1,0,0
86,3,5,1,15,6,6,0,0,3
86,3,5,2,5,0,5,0,0,0
86,2,5,3,35060,58978,9,35141,6515,296741
86,0,5,4,0,0,0,0,0,0
86,0,5,5,0,0,0,0,0,0
87,1,0,0,25208,42893,8,25437,4695,211884
87,1,0,1,5,0,5,0,0,0
87,1,0,2,6,14,6,3,0,1
87,0,0,3,0,0,0,0,0,0
87,2,0,4,5,9,6,0,0,0
87,2,0,5,5,9,6,0,0,0
87,1,1,0,15,16,6,0,0,3
87,1,1,1,5,0,5,0,0,0
87,1,1,2,6,18,6,4,0,1
87,0,1,3,0,0,0,0,0,0
87,2,1,4,5,4,6,0,0,0
87,2,1,5,6,12,6,0,0,1
87,3,2,0,10,14,7,2,0,2
87,1,2,1,5,9,6,0,0,0
87,0,2,2,0,0,0,0,0,0
87,4,2,3,6,13,6,4,0,1
87,4,2,4,5,0,5,0,0,0
87,4,2,5,5,8,7,0,0,0
87,3,3,0,6,11,6,1,0,1
87,3,3,1,5,4,6,0,0,0
87,4,3,2,15,13,7,2,0,3
87,4,3,3,38554,72255,7,43199,8030,350308
87,4,3,4,6,14,6,3,0,1
87,4,3,5,5,9,6,0,0,0
87,3,4,0,5,4,6,0,0,0
87,3,4,1,130,208,6,116,14,1026
87,3,4,2,6,17,6,5,0,1
87,4,4,3,5,9,6,0,0,0
87,4,4,4,5,4,6,0,0,0
87,0,4,5,0,0,0,0,0,0
87,3,5,0,5,13,6,1,0,0
87,3,5,1,15,6,6,0,0,3
87,3,5,2,5,0,5,0,0,0
87,2,5,3,34072,58978,9,35141,6515,297729
87,0,5,4,0,0,0,0,0,0
87,0,5,5,0,0,0,0,0,0
88,1,0,0,24664,42893,8,25437,4695,212428
88,1,0,1,5,0,5,0,0,0
88,1,0,2,6,14,6,3,0,1
88,0,0,3,0,0,0,0,0,0
88,2,0,4,5,9,6,0,0,0
88,2,0,5,5,9,6,0,0,0
88,1,1,0,15,16,6,0,0,3
88,1,1,1,5,0,5,0,0,0
88,1,1,2,6,18,6,4,0,1
88,0,1,3,0,0,0,0,0,0
88,2,1,4,5,4,6,0,0,0
88,2,1,5,6,12,6,0,0,1
88,3,2,0,10,14,7,2,0,2
88,1,2,1,5,9,6,0,0,0
88,0,2,2,0,0,0,0,0,0
88,4,2,3,6,13,6,4,0,1
88,4,2,4,5,0,5,0,0,0
88,4,2,5,5,8,7,0,0,0
88,3,3,0,6,11,6,1,0,1
88,3,3,1,5,4,6,0,0,0
88,4,3,2,15,13,7,2,0,3
88,4,3,3,37901,72255,7,43199,8030,350961
88,4,3,4,6,14,6,3,0,1
88,4,3,5,5,9,6,0,0,0
88,3,4,0,5,4,6,0,0,0
88,3,4,1,130,208,6,116,14,1026
88,3,4,2,6,17,6,5,0,1
88,4,4,3,5,9,6,0,0,0
88,4,4,4,5,4,6,0,0,0
88,0,4,5,0,0,0,0,0,0
88,3,5,0,5,13,6,1,0,0
88,3,5,1,15,6,6,0,0,3
88,3,5,2,5,0,5,0,0,0
88,2,5,3,33444,58978,9,35141,6515,298357
88,0,5,4,0,0,0,0,0,0
88,0,5,5,0,0,0,0,0,0
89,1,0,0,24502,42893,8,25437,4695,212590
89,1,0,1,5,0,5,0,0,0
89,1,0,2,6,14,6,3,0,1
89,0,0,3,0,0,0,0,0,0
89,2,0,4,5,9,6,0,0,0
89,2,0,5,5,9,6,0,0,0
89,1,1,0,15,16,6,0,0,3
89,1,1,1,5,0,5,0,0,0
89,1,1,2,6,18,6,4,0,1
89,0,1,3,0,0,0,0,0,0
89,2,1,4,5,4,6,0,0,0
89,2,1,5,6,12,6,0,0,1
89,3,2,0,10,14,7,2,0,2
89,1,2,1,5,9,6,0,0,0
89,0,2,2,0,0,0,0,0,0
89,4,2,3,6,13,6,4,0,1
89,4,2,4,5,0,5,0,0,0
89,4,2,5,5,8,7,0,0,0
89,3,3,0,6,11,6,1,0,1
89,3,3,1,5,4,6,0,0,0
89,4,3,2,15,13,7,2,0,3
89,4,3,3,37526,72255,7,43199,8030,351336
89,4,3,4,6,14,6,3,0,1
89,4,3,5,5,9,6,0,0,0
89,3,4,0,5,4,6,0,0,0
89,3,4,1,127,208,6,116,14,1029
89,3,4,2,6,17,6,5,0,1
89,4,4,3,5,9,6,0,0,0
89,4,4,4,5,4,6,0,0,0
89,0,4,5,0,0,0,0,0,0
89,3,5,0,5,13,6,1,0,0
89,3,5,1,15,6,6,0,0,3
89,3,5,2,5,0,5,0,0,0
89,2,5,3,32990,58978,9,35141,6515,298811
89,0,5,4,0,0,0,0,0,0
89,0,5,5,0,0,0,0,0,0
90,1,0,0,24185,42893,8,25437,4695,212907
90,1,0,1,5,0,5,0,0,0
90,1,0,2,6,14,6,3,0,1
90,0,0,3,0,0,0,0,0,0
90,2,0,4,5,9,6,0,0,0
90,2,0,5,5,9,6,0,0,0
90,1,1,0,15,16,6,0,0,3
90,1,1,1,5,0,5,0,0,0
90,1,1,2,6,18,6,4,0,1
90,0,1,3,0,0,0,0,0,0
90,2,1,4,5,4,6,0,0,0
90,2,1,5,6,12,6,0,0,1
90,3,2,0,10,14,7,2,0,2
90,1,2,1,5,9,6,0,0,0
90,0,2,2,0,0,0,0,0,0
90,4,2,3,6,13,6,4,0,1
90,4,2,4,5,0,5,0,0,0
90,4,2,5,5,8,7,0,0,0
90,3,3,0,6,11,6,1,0,1
90,3,3,1,5,4,6,0,0,0
90,4,3,2,15,13,7,2,0,3
90,4,3,3,37051,72255,7,43199,8030,351811
90,4,3,4,6,14,6,3,0,1
90,4,3,5,5,9,6,0,0,0
90,3,4,0,5,4,6,0,0,0
90,3,4,1,125,208,6,116,14,1031
90,3,4,2,6,17,6,5,0,1
90,4,4,3,5,9,6,0,0,0
90,4,4,4,5,4,6,0,0,0
90,0,4,5,0,0,0,0,0,0
90,3,5,0,5,13,6,1,0,0
90,3,5,1,15,6,6,0,0,3
90,3,5,2,5,0,5,0,0,0
90,2,5,3,32002,58978,9,35141,6515,299799
90,0,5,4,0,0,0,0,0,0
90,0,5,5,0,0,0,0,0,0
91,1,0,0,23270,42893,8,25437,4695,213822
91,1,0,1,5,0,5,0,0,0
91,1,0,2,6,14,6,3,0,1
91,0,0,3,0,0,0,0,0,0
91,2,0,4,5,9,6,0,0,0
91,2,0,5,5,9,6,0,0,0
91,1,1,0,15,16,6,0,0,3
91,1,1,1,5,0,5,0,0,0
91,1,1,2,6,18,6,4,0,1
91,0,1,3,0,0,0,0,0,0
91,2,1,4,5,4,6,0,0,0
91,2,1,5,6,12,6,0,0,1
91,3,2,0,10,14,7,2,0,2
91,1,2,1,5,9,6,0,0,0
91,0,2,2,0,0,0,0,0,0
91,4,2,3,6,13,6,4,0,1
91,4,2,4,5,0,5,0,0,0
91,4,2,5,5,8,7,0,0,0
91,3,3,0,6,11,6,1,0,1
91,3,3,1,5,4,6,0,0,0
91,4,3,2,15,14,6,2,0,3
91,4,3,3,36355,72255,7,43199,8030,352507
91,4,3,4,6,14,6,3,0,1
91,4,3,5,5,9,6,0,0,0
91,3,4,0,5,4,6,0,0,0
91,3,4,1,124,208,6,116,14,1032
91,3,4,2,6,17,6,5,0,1
91,4,4,3,5,9,6,0,0,0
91,4,4,4,5,4,6,0,0,0
91,0,4,5,0,0,0,0,0,0
91,3,5,0,5,13,6,1,0,0
91,3,5,1,15,6,6,0,0,3
91,3,5,2,5,0,5,0,0,0
91,2,5,3,31739,58978,9,35141,6515,300062
91,0,5,4,0,0,0,0,0,0
91,0,5,5,0,0,0,0,0,0
92,1,0,0,22716,42893,8,25437,4695,214376
92,1,0,1,5,0,5,0,0,0
92,1,0,2,6,14,6,3,0,1
92,0,0,3,0,0,0,0,0,0
92,2,0,4,5,9,6,0,0,0
92,2,0,5,5,9,6,0,0,0
92,1,1,0,15,16,6,0,0,3
92,1,1,1,5,0,5,0,0,0
92,1,1,2,6,18,6,4,0,1
92,0,1,3,0,0,0,0,0,0
92,2,1,4,5,4,6,0,0,0
92,2,1,5,6,12,6,0,0,1
92,3,2,0,10,14,7,2,0,2
92,1,2,1,5,9,6,0,0,0
92,0,2,2,0,0,0,0,0,0
92,4,2,3,6,13,6,4,0,1
92,4,2,4,5,0,5,0,0,0
92,4,2,5,5,8,7,0,0,0
92,3,3,0,6,11,6,1,0,1
92,3,3,1,5,4,6,0,0,0
92,4,3,2,15,14,6,2,0,3
92,4,3,3,36209,72255,7,43199,8030,352653
92,4,3,4,6,14,6,3,0,1
92,4,3,5,5,9,6,0,0,0
92,3,4,0,5,4,6,0,0,0
92,3,4,1,119,208,6,116,14,1037
92,3,4,2,6,17,6,5,0,1
92,4,4,3,5,9,6,0,0,0
92,4,4,4,5,4,6,0,0,0
92,0,4,5,0,0,0,0,0,0
92,3,5,0,5,13,6,1,0,0
92,3,5,1,15,6,6,0,0,3
92,3,5,2,5,0,5,0,0,0
92,2,5,3,31383,58978,9,35141,6515,300418
92,0,5,4,0,0,0,0,0,0
92,0,5,5,0,0,0,0,0,0
93,1,0,0,22204,42893,8,25437,4695,214888
93,1,0,1,5,0,5,0,0,0
93,1,0,2,6,14,6,3,0,1
93,0,0,3,0,0,0,0,0,0
93,2,0,4,5,9,6,0,0,0
93,2,0,5,5,9,6,0,0,0
93,1,1,0,15,16,6,0,0,3
93,1,1,1,5,0,5,0,0,0
93,1,1,2,6,18,6,4,0,1
93,0,1,3,0,0,0,0,0,0
93,2,1,4,5,4,6,0,0,0
93,2,1,5,6,12,6,0,0,1
93,3,2,0,10,14,7,2,0,2
93,1,2,1,5,9,6,0,0,0
93,0,2,2,0,0,0,0,0,0
93,4,2,3,6,13,6,4,0,1
93,4,2,4,5,0,5,0,0,0
93,4,2,5,5,8,7,0,0,0
93,3,3,0,6,11,6,1,0,1
93,3,3,1,5,4,6,0,0,0
93,4,3,2,15,14,6,2,0,3
93,4,3,3,34921,72255,7,43199,8030,353941
93,4,3,4,6,14,6,3,0,1
93,4,3,5,5,9,6,0,0,0
93,3,4,0,5,4,6,0,0,0
93,3,4,1,115,208,6,116,14,1041
93,3,4,2,6,17,6,5,0,1
93,4,4,3,5,9,6,0,0,0
93,4,4,4,5,4,6,0,0,0
93,0,4,5,0,0,0,0,0,0
93,3,5,0,5,13,6,1,0,0
93,3,5,1,15,6,6,0,0,3
93,3,5,2,5,0,5,0,0,0
93,2,5,3,29929,58979,8,35141,6515,301872
93,0,5,4,0,0,0,0,0,0
93,0,5,5,0,0,0,0,0,0
94,1,0,0,22060,42893,8,25437,4695,215032
94,1,0,1,5,0,5,0,0,0
94,1,0,2,6,14,6,3,0,1
94,0,0,3,0,0,0,0,0,0
94,2,0,4,5,9,6,0,0,0
94,2,0,5,5,9,6,0,0,0
94,1,1,0,15,16,6,0,0,3
94,1,1,1,5,0,5,0,0,0
94,1,1,2,6,18,6,4,0,1
94,0,1,3,0,0,0,0,0,0
94,2,1,4,5,4,6,0,0,0
94,2,1,5,6,12,6,0,0,1
94,3,2,0,10,14,7,2,0,2
94,1,2,1,5,9,6,0,0,0
94,0,2,2,0,0,0,0,0,0
94,4,2,3,6,13,6,4,0,1
94,4,2,4,5,0,5,0,0,0
94,4,2,5,5,8,7,0,0,0
94,3,3,0,6,11,6,1,0,1
94,3,3,1,5,4,6,0,0,0
94,4,3,2,15,14,6,2,0,3
94,4,3,3,34675,72255,7,43199,8030,354187
94,4,3,4,6,14,6,3,0,1
94,4,3,5,5,9,6,0,0,0
94,3,4,0,5,4,6,0,0,0
94,3,4,1,114,208,6,116,14,1042
94,3,4,2,6,17,6,5,0,1
94,4,4,3,5,9,6,0,0,0
94,4,4,4,5,4,6,0,0,0
94,0,4,5,0,0,0,0,0,0
94,3,5,0,5,13,6,1,0,0
94,3,5,1,15,6,6,0,0,3
94,3,5,2,5,0,5,0,0,0
94,2,5,3,29820,58979,8,35141,6515,301981
94,0,5,4,0,0,0,0,0,0
94,0,5,5,0,0,0,0,0,0
95,1,0,0,21263,42893,8,25437,4695,215829
95,1,0,1,5,0,5,0,0,0
95,1,0,2,6,14,6,3,0,1
95,0,0,3,0,0,0,0,0,0
95,2,0,4,5,9,6,0,0,0
95,2,0,5,5,9,6,0,0,0
95,1,1,0,15,16,6,0,0,3
95,1,1,1,5,0,5,0,0,0
95,1,1,2,6,18,6,4,0,1
95,0,1,3,0,0,0,0,0,0
95,2,1,4,5,4,6,0,0,0
95,2,1,5,6,12,6,0,0,1
95,3,2,0,10,14,7,2,0,2
95,1,2,1,5,9,6,0,0,0
95,0,2,2,0,0,0,0,0,0
